"158","N","","6","158406","71","0","","0","4","N","0"
"158","V","","7","158107","72","0","","0","1","V","0"
"158","V","","7","158207","73","0","","0","2","V","0"
"158","V","","7","158307","74","0","","0","3","V","0"
"158","V","","7","158407","75","0","","0","4","V","0"
"158","N","","8","158108","76","0","","0","1","N","0"
"158","N","","8","158208","77","0","","0","2","N","0"
"158","N","","8","158308","78","0","","0","3","N","0"
"158","N","","8","158408","79","0","","0","4","N","0"
"158","V","","9","158109","80","0","","0","1","V","0"
"158","V","","9","158209","81","0","","0","2","V","0"
"158","V","","9","158309","82","0","","0","3","V","0"
"158","V","","9","158409","83","0","","0","4","V","0"
"158","N","","10","158110","84","0","","0","1","N","0"
"158","N","","10","158210","85","0","","0","2","N","0"
"158","N","","10","158310","86","0","","0","3","N","0"
"158","M","","10","158410","87","0","","0","4","M","0"
"158","V","","11","158111","88","0","","0","1","V","0"
"158","V","","11","158211","89","0","","0","2","V","0"
"158","U","","11","158311","90","0","","0","3","U","0"
"158","V","","11","158411","91","0","","0","4","V","0"
"158","N","","12","158112","92","0","","0","1","N","0"
"158","N","","12","158212","93","0","","0","2","N","0"
"158","N","","12","158312","94","0","","0","3","N","0"
"158","N","","12","158412","95","0","","0","4","N","0"
"158","P","","13","158113","96","0","","0","1","P","0"
"158","P","","13","158213","97","0","","0","2","P","0"
"158","P","","13","158313","98","0","","0","3","P","0"
"158","P","","13","158413","99","0","","0","4","P","0"
"159","P","","1","159101","100","0","","0","1","P","0"
"159","P","","1","159201","101","0","","0","2","P","0"
"159","P","","1","159301","102","0","","0","3","P","0"
"159","P","","1","159401","103","0","","0","4","P","0"
"159","N","","2","159102","104","0","","0","1","N","0"
"159","N","","2","159202","105","0","","0","2","N","0"
"159","N","","2","159302","106","0","","0","3","N","0"
"159","N","","2","159402","107","0","","0","4","N","0"
"159","V","","3","159103","108","0","","0","1","V","0"
"159","V","","3","159203","109","0","","0","2","V","0"
"159","V","","3","159303","110","0","","0","3","V","0"
"159","U","","3","159403","111","0","","0","4","U","0"
"159","V","","4","159104","112","0","","0","1","V","0"
"159","V","","4","159204","113","0","","0","2","V","0"
"159","V","","4","159304","114","0","","0","3","V","0"
"159","V","","4","159404","115","0","","0","4","V","0"
"159","N","","5","159105","116","0","","0","1","N","0"
"159","N","","5","159205","117","0","","0","2","N","0"
"159","N","","5","159305","118","0","","0","3","N","0"
"159","N","","5","159405","119","0","","0","4","N","0"
"159","V","","6","159106","120","0","","0","1","V","0"
"159","V","","6","159206","121","0","","0","2","V","0"
"159","V","","6","159306","122","0","","0","3","V","0"
"159","V","","6","159406","123","0","","0","4","V","0"
"159","N","","7","159107","124","0","","0","1","N","0"
"159","M","","7","159207","125","0","","0","2","M","0"
"159","M","","7","159307","126","0","","0","3","M","0"
"159","M","","7","159407","127","1","83","0","4","M","0"
"159","V","","8","159108","128","0","","0","1","V","0"
"159","V","","8","159208","129","0","","0","2","V","0"
"159","V","","8","159308","130","0","","0","3","V","0"
"159","V","","8","159408","131","0","","0","4","V","0"
"159","N","","9","159109","132","0","","0","1","N","0"
"159","N","","9","159209","133","0","","0","2","N","0"
"159","N","","9","159309","134","0","","0","3","N","0"
"159","N","","9","159409","135","0","","0","4","N","0"
"159","P","","10","159110","136","0","","0","1","P","0"
"159","P","","10","159210","137","0","","0","2","P","0"
"159","P","","10","159310","138","0","","0","3","P","0"
"159","P","","10","159410","139","0","","0","4","P","0"
"160","P","","1","160101","140","0","","0","1","P","0"
"160","P","","1","160201","141","0","","0","2","P","0"
"160","P","","1","160301","142","0","","0","3","P","0"
"160","P","","1","160401","143","0","","0","4","P","0"
"160","N","","2","160102","144","0","","0","1","N","0"
"160","N","","2","160202","145","0","","0","2","N","0"
"160","N","","2","160302","146","0","","0","3","N","0"
"160","N","","2","160402","147","0","","0","4","N","0"
"160","V","","3","160103","148","0","","0","1","V","0"
"160","V","","3","160203","149","0","","0","2","V","0"
"160","V","","3","160303","150","0","","0","3","V","0"
"160","V","","3","160403","151","0","","0","4","V","0"
"160","N","","4","160104","152","0","","0","1","N","0"
"160","N","","4","160204","153","0","","0","2","N","0"
"160","N","","4","160304","154","0","","0","3","N","0"
"160","L","","4","160404","155","0","","0","4","L","0"
"160","V","","5","160105","156","0","","0","1","V","0"
"160","V","","5","160205","157","0","","0","2","V","0"
"160","V","","5","160305","158","0","","0","3","V","0"
"160","V","","5","160405","159","0","","0","4","V","0"
"160","N","","6","160106","160","0","","0","1","N","0"
"160","N","","6","160206","161","0","","0","2","N","0"
"160","N","","6","160306","162","0","","0","3","N","0"
"160","N","","6","160406","163","0","","0","4","N","0"
"160","V","","7","160107","164","0","","0","1","V","0"
"160","V","","7","160207","165","0","","0","2","V","0"
"160","V","","7","160307","166","0","","0","3","V","0"
"160","V","","7","160407","167","0","","0","4","V","0"
"160","N","","8","160108","168","0","","0","1","N","0"
"160","N","","8","160208","169","0","","0","2","N","0"
"160","N","","8","160308","170","0","","0","3","N","0"
"160","N","","8","160408","171","0","","0","4","N","0"
"160","P","","9","160109","172","0","","0","1","P","0"
"160","P","","9","160209","173","0","","0","2","P","0"
"160","P","","9","160309","174","0","","0","3","P","0"
"160","P","","9","160409","175","0","","0","4","P","0"
"161","P","","1","161101","176","0","","0","1","P","0"
"161","P","","1","161201","177","0","","0","2","P","0"
"161","P","","1","161301","178","0","","0","3","P","0"
"161","P","","1","161401","179","0","","0","4","P","0"
"161","N","","2","161102","180","0","","0","1","N","0"
"161","N","","2","161202","181","0","","0","2","N","0"
"161","N","","2","161302","182","0","","0","3","N","0"
"161","N","","2","161402","183","0","","0","4","N","0"
"161","V","","3","161103","184","0","","0","1","V","0"
"161","V","","3","161203","185","0","","0","2","V","0"
"161","V","","3","161303","186","0","","0","3","V","0"
"161","V","","3","161403","187","0","","0","4","V","0"
"161","N","","4","161104","188","0","","0","1","N","0"
"161","N","","4","161204","189","0","","0","2","N","0"
"161","N","","4","161304","190","0","","0","3","N","0"
"161","N","","4","161404","191","0","","0","4","N","0"
"161","V","","5","161105","192","0","","0","1","V","0"
"161","V","","5","161205","193","0","","0","2","V","0"
"161","V","","5","161305","194","0","","0","3","V","0"
"161","V","","5","161405","195","0","","0","4","V","0"
"161","N","","6","161106","196","0","","0","1","N","0"
"161","N","","6","161206","197","0","","0","2","N","0"
"161","N","","6","161306","198","0","","0","3","N","0"
"161","N","","6","161406","199","0","","0","4","N","0"
"161","V","","7","161107","200","0","","0","1","V","0"
"161","V","","7","161207","201","0","","0","2","V","0"
"161","N","","7","161307","202","0","","0","3","N","0"
"161","N","","7","161407","203","0","","0","4","N","0"
"161","V","","8","161108","204","0","","0","1","V","0"
"161","V","","8","161208","205","0","","0","2","V","0"
"161","V","","8","161308","206","0","","0","3","V","0"
"161","V","","8","161408","207","0","","0","4","V","0"
"161","N","","9","161109","208","0","","0","1","N","0"
"161","N","","9","161209","209","0","","0","2","N","0"
"161","N","","9","161309","210","0","","0","3","N","0"
"161","M","","9","161409","211","0","","0","4","M","0"
"161","P","","10","161110","212","0","","0","1","P","0"
"161","P","","10","161210","213","0","","0","2","P","0"
"161","P","","10","161310","214","0","","0","3","P","0"
"161","P","","10","161410","215","0","","0","4","P","0"
"162","P","","1","162101","216","0","","0","1","P","0"
"162","P","","1","162201","217","0","","0","2","P","0"
"162","P","","1","162301","218","0","","0","3","P","0"
"162","P","","1","162401","219","0","","0","4","P","0"
"162","N","","2","162102","220","0","","0","1","N","0"
"162","N","","2","162202","221","0","","0","2","N","0"
"162","N","","2","162302","222","0","","0","3","N","0"
"162","N","","2","162402","223","0","","0","4","N","0"
"162","V","","3","162103","224","0","","0","1","V","0"
"162","V","","3","162203","225","0","","0","2","V","0"
"162","V","","3","162303","226","0","","0","3","V","0"
"162","V","","3","162403","227","0","","0","4","V","0"
"162","N","","4","162104","228","0","","0","1","N","0"
"162","N","","4","162204","229","0","","0","2","N","0"
"162","N","","4","162304","230","0","","0","3","N","0"
"162","N","","4","162404","231","0","","0","4","N","0"
"162","V","","5","162105","232","0","","0","1","V","0"
"162","V","","5","162205","233","0","","0","2","V","0"
"162","V","","5","162305","234","0","","0","3","V","0"
"162","V","","5","162405","235","0","","0","4","V","0"
"162","N","","6","162106","236","0","","0","1","N","0"
"162","N","","6","162206","237","0","","0","2","N","0"
"162","N","","6","162306","238","0","","0","3","N","0"
"162","N","","6","162406","239","0","","0","4","N","0"
"162","V","","7","162107","240","0","","0","1","V","0"
"162","V","","7","162207","241","0","","0","2","V","0"
"162","V","","7","162307","242","0","","0","3","V","0"
"162","V","","7","162407","243","0","","0","4","V","0"
"162","N","","8","162108","244","0","","0","1","N","0"
"162","N","","8","162208","245","0","","0","2","N","0"
"162","N","","8","162308","246","0","","0","3","N","0"
"162","N","","8","162408","247","0","","0","4","N","0"
"162","V","","9","162109","248","0","","0","1","V","0"
"162","V","","9","162209","249","0","","0","2","V","0"
"162","V","","9","162309","250","0","","0","3","V","0"
"162","V","","9","162409","251","0","","0","4","V","0"
"162","N","","10","162110","252","0","","0","1","N","0"
"162","N","","10","162210","253","0","","0","2","N","0"
"162","N","","10","162310","254","0","","0","3","N","0"
"162","M","","10","162410","255","0","","0","4","M","0"
"162","V","","11","162111","256","0","","0","1","V","0"
"162","V","","11","162211","257","0","","0","2","V","0"
"162","V","","11","162311","258","0","","0","3","V","0"
"162","V","","11","162411","259","0","","0","4","V","0"
"162","N","","12","162112","260","0","","0","1","N","0"
"162","N","","12","162212","261","0","","0","2","N","0"
"162","N","","12","162312","262","0","","0","3","N","0"
"162","M","","12","162412","263","0","","0","4","M","0"
"162","P","","13","162113","264","0","","0","1","P","0"
"162","P","","13","162213","265","0","","0","2","P","0"
"162","P","","13","162313","266","0","","0","3","P","0"
"162","P","","13","162413","267","0","","0","4","P","0"
"163","P","","1","163101","268","0","","0","1","P","0"
"163","P","","1","163201","269","0","","0","2","P","0"
"163","P","","1","163301","270","0","","0","3","P","0"
"163","P","","1","163401","271","0","","0","4","P","0"
"163","N","","2","163102","272","0","","0","1","N","0"
"163","N","","2","163202","273","0","","0","2","N","0"
"163","N","","2","163302","274","0","","0","3","N","0"
"163","M","","2","163402","275","0","","0","4","M","0"
"163","V","","3","163103","276","0","","0","1","V","0"
"163","V","","3","163203","277","0","","0","2","V","0"
"163","V","","3","163303","278","0","","0","3","V","0"
"163","V","","3","163403","279","0","","0","4","V","0"
"163","M","","4","163104","280","0","","0","1","M","0"
"163","N","","4","163204","281","0","","0","2","N","0"
"163","N","","4","163304","282","0","","0","3","N","0"
"163","M","","4","163404","283","0","","0","4","M","0"
"163","U","","5","163105","284","0","","0","1","U","0"
"163","V","","5","163205","285","0","","0","2","V","0"
"163","V","","5","163305","286","0","","0","3","V","0"
"163","U","","5","163405","287","0","","0","4","U","0"
"163","M","","6","163106","288","0","","0","1","M","0"
"163","N","","6","163206","289","0","","0","2","N","0"
"163","M","1","6","163306","290","1","58","0","3","M","6"
"163","N","","6","163406","291","0","","0","4","N","0"
"163","V","","7","163107","292","0","","0","1","V","0"
"163","V","","7","163207","293","0","","0","2","V","0"
"163","V","","7","163307","294","0","","0","3","V","0"
"163","V","","7","163407","295","0","","0","4","V","0"
"163","N","","8","163108","296","0","","0","1","N","0"
"163","M","","8","163208","297","0","","0","2","M","0"
"163","N","","8","163308","298","0","","0","3","N","0"
"163","M","","8","163408","299","0","","0","4","M","0"
"163","U","","9","163109","300","0","","0","1","U","0"
"163","U","","9","163209","301","0","","0","2","U","0"
"163","U","","9","163309","302","0","","0","3","U","0"
"163","V","","9","163409","303","0","","0","4","V","0"
"163","U","1","10","163110","304","1","100","0","1","U","6"
"163","U","","10","163210","305","0","","0","2","U","0"
"163","T","","10","163310","306","0","","0","3","T","0"
"163","U","1","10","163410","307","1","55","0","4","U","6"
"163","N","","11","163111","308","0","","0","1","N","0"
"163","M","1","11","163211","309","1","108","0","2","M","6"
"163","M","1","11","163311","310","1","59","0","3","M","6"
"163","L","1","11","163411","311","1","74","5","4","M","6"
"163","R","","12","163112","312","0","","0","1","R","0"
"163","Q","1","12","163212","313","1","109","0","2","R","6"
"163","S","","12","163312","314","0","","0","3","S","0"
"163","R","1","12","163412","315","1","57","0","4","R","6"
"172","P","","1","172101","316","0","","0","1","P","0"
"172","O","","1","172201","317","0","","0","2","O","0"
"172","P","1","1","172301","318","1","46","0","3","O","6"
"172","O","1","1","172401","319","1","109","5","4","O","6"
"172","M","","2","172102","320","0","","0","1","M","0"
"172","M","1","2","172202","321","1","106","0","2","M","6"
"172","N","","2","172302","322","0","","0","3","N","0"
"172","M","1","2","172402","323","1","126","0","4","M","6"
"172","U","","3","172103","324","0","","0","1","U","0"
"172","V","","3","172203","325","0","","0","2","V","0"
"172","V","","3","172303","326","0","","0","3","V","0"
"172","U","","3","172403","327","0","","0","4","U","0"
"172","M","","4","172104","328","0","","0","1","M","0"
"172","L","1","4","172204","329","1","107","0","2","M","6"
"172","N","","4","172304","330","0","","0","3","N","0"
"172","N","","4","172404","331","0","","0","4","N","0"
"172","V","","5","172105","332","0","","0","1","V","0"
"172","V","","5","172205","333","0","","0","2","V","0"
"172","V","","5","172305","334","0","","0","3","V","0"
"172","T","0","5","172405","335","1","162","5","4","U","5"
"172","N","","6","172106","336","0","","0","1","N","0"
"172","N","","6","172206","337","0","","0","2","N","0"
"172","L","1","6","172306","338","1","45","5","3","M","6"
"172","M","","6","172406","339","0","","0","4","M","0"
"172","V","","7","172107","340","0","","0","1","V","0"
"172","V","","7","172207","341","0","","0","2","V","0"
"172","U","","7","172307","342","0","","0","3","U","0"
"172","V","","7","172407","343","0","","0","4","V","0"
"172","M","","8","172108","344","0","","0","1","M","0"
"172","N","","8","172208","345","0","","0","2","N","0"
"172","M","","8","172308","346","0","","0","3","M","0"
"172","M","","8","172408","347","0","","0","4","M","0"
"172","V","","9","172109","348","0","","0","1","V","0"
"172","V","","9","172209","349","0","","0","2","V","0"
"172","V","","9","172309","350","0","","0","3","V","0"
"172","U","","9","172409","351","0","","0","4","U","0"
"172","N","","10","172110","352","0","","0","1","N","0"
"172","N","","10","172210","353","0","","0","2","N","0"
"172","N","","10","172310","354","0","","0","3","N","0"
"172","M","","10","172410","355","0","","0","4","M","0"
"172","P","","11","172111","356","0","","0","1","P","0"
"172","P","","11","172211","357","0","","0","2","P","0"
"172","V","","11","172311","358","0","","0","3","V","0"
"172","V","","11","172411","359","0","","0","4","V","0"
"173","O","","1","173101","360","0","","0","1","O","0"
"173","P","","1","173201","361","0","","0","2","P","0"
"173","P","","1","173301","362","0","","0","3","P","0"
"173","O","","1","173401","363","0","","0","4","O","0"
"173","M","","2","173102","364","0","","0","1","M","0"
"173","N","","2","173202","365","0","","0","2","N","0"
"173","N","","2","173302","366","0","","0","3","N","0"
"173","M","","2","173402","367","0","","0","4","M","0"
"173","T","","3","173103","368","0","","0","1","T","0"
"173","V","","3","173203","369","0","","0","2","V","0"
"173","V","","3","173303","370","0","","0","3","V","0"
"173","U","","3","173403","371","0","","0","4","U","0"
"173","M","","4","173104","372","0","","0","1","M","0"
"173","M","1","4","173204","373","1","105","0","2","M","6"
"173","N","","4","173304","374","0","","0","3","N","0"
"173","M","1","4","173404","375","1","40","0","4","M","6"
"173","U","","5","173105","376","0","","0","1","U","0"
"173","V","","5","173205","377","0","","0","2","V","0"
"173","V","","5","173305","378","0","","0","3","V","0"
"173","V","","5","173405","379","0","","0","4","V","0"
"173","M","","6","173106","380","0","","0","1","M","0"
"173","N","","6","173206","381","0","","0","2","N","0"
"173","N","","6","173306","382","0","","0","3","N","0"
"173","N","","6","173406","383","0","","0","4","N","0"
"173","V","","7","173107","384","0","","0","1","V","0"
"173","V","","7","173207","385","0","","0","2","V","0"
"173","V","","7","173307","386","0","","0","3","V","0"
"173","V","","7","173407","387","0","","0","4","V","0"
"173","U","","8","173108","388","0","","0","1","U","0"
"173","V","","8","173208","389","0","","0","2","V","0"
"173","V","","8","173308","390","0","","0","3","V","0"
"173","V","","8","173408","391","0","","0","4","V","0"
"173","N","","9","173109","392","0","","0","1","N","0"
"173","N","","9","173209","393","0","","0","2","N","0"
"173","N","","9","173309","394","0","","0","3","N","0"
"173","N","","9","173409","395","0","","0","4","N","0"
"173","U","","10","173110","396","0","","0","1","U","0"
"173","V","","10","173210","397","0","","0","2","V","0"
"173","V","","10","173310","398","0","","0","3","V","0"
"173","V","","10","173410","399","0","","0","4","V","0"
"173","M","","11","173111","400","0","","0","1","M","0"
"173","N","","11","173211","401","0","","0","2","N","0"
"173","L","1","11","173311","402","1","39","0","3","L","6"
"173","N","","11","173411","403","0","","0","4","N","0"
"173","V","","12","173112","404","0","","0","1","V","0"
"173","V","","12","173212","405","0","","0","2","V","0"
"173","V","","12","173312","406","0","","0","3","V","0"
"173","V","","12","173412","407","0","","0","4","V","0"
"173","N","","13","173113","408","0","","0","1","N","0"
"173","N","","13","173213","409","0","","0","2","N","0"
"173","N","","13","173313","410","0","","0","3","N","0"
"173","N","","13","173413","411","0","","0","4","N","0"
"173","P","","14","173114","412","0","","0","1","P","0"
"173","P","","14","173214","413","0","","0","2","P","0"
"173","P","","14","173314","414","0","","0","3","P","0"
"173","P","","14","173414","415","0","","0","4","P","0"
"174","P","","1","174101","416","0","","0","1","P","0"
"174","P","","1","174201","417","0","","0","2","P","0"
"174","P","","1","174301","418","0","","0","3","P","0"
"174","P","","1","174401","419","0","","0","4","P","0"
"174","M","","2","174102","420","0","","0","1","M","0"
"174","N","","2","174202","421","0","","0","2","N","0"
"174","M","","2","174302","422","0","","0","3","M","0"
"174","N","","2","174402","423","0","","0","4","N","0"
"174","U","","3","174103","424","0","","0","1","U","0"
"174","T","","3","174203","425","0","","0","2","T","0"
"174","V","","3","174303","426","0","","0","3","V","0"
"174","V","","3","174403","427","0","","0","4","V","0"
"174","N","","4","174104","428","0","","0","1","N","0"
"174","N","","4","174204","429","0","","0","2","N","0"
"174","M","","4","174304","430","0","42","0","3","M","0"
"174","M","1","4","174404","431","1","41","0","4","M","6"
"174","V","","5","174105","432","0","","0","1","V","0"
"174","V","","5","174205","433","0","","0","2","V","0"
"174","V","","5","174305","434","0","","0","3","V","0"
"174","U","","5","174405","435","0","","0","4","U","0"
"174","N","","6","174106","436","0","","0","1","N","0"
"174","N","","6","174206","437","0","","0","2","N","0"
"174","N","","6","174306","438","0","","0","3","N","0"
"174","M","","6","174406","439","0","","0","4","M","0"
"174","V","","7","174107","440","0","","0","1","V","0"
"174","V","","7","174207","441","0","","0","2","V","0"
"174","V","","7","174307","442","0","","0","3","V","0"
"174","V","","7","174407","443","0","","0","4","V","0"
"174","N","","8","174108","444","0","","0","1","N","0"
"174","N","","8","174208","445","0","","0","2","N","0"
"174","N","","8","174308","446","0","","0","3","N","0"
"174","N","","8","174408","447","0","","0","4","N","0"
"174","V","","9","174109","448","0","","0","1","V","0"
"174","V","","9","174209","449","0","","0","2","V","0"
"174","V","","9","174309","450","0","","0","3","V","0"
"174","V","","9","174409","451","0","","0","4","V","0"
"174","N","","10","174110","452","0","","0","1","N","0"
"174","N","","10","174210","453","0","","0","2","N","0"
"174","M","","10","174310","454","0","","0","3","M","0"
"174","N","","10","174410","455","0","","0","4","N","0"
"174","V","","11","174111","456","0","","0","1","V","0"
"174","V","","11","174211","457","0","","0","2","V","0"
"174","V","","11","174311","458","0","","0","3","V","0"
"174","V","","11","174411","459","0","","0","4","V","0"
"174","N","","12","174112","460","0","","0","1","N","0"
"174","N","","12","174212","461","0","","0","2","N","0"
"174","N","","12","174312","462","0","","0","3","N","0"
"174","N","","12","174412","463","0","","0","4","N","0"
"174","P","","13","174113","464","0","","0","1","P","0"
"174","P","","13","174213","465","0","","0","2","P","0"
"174","P","","13","174313","466","0","","0","3","P","0"
"174","P","","13","174413","467","0","","0","4","P","0"
"175","P","","1","175101","468","0","","0","1","P","0"
"175","P","","1","175201","469","0","","0","2","P","0"
"175","P","","1","175301","470","0","","0","3","P","0"
"175","P","","1","175401","471","0","","0","4","P","0"
"175","N","","2","175102","472","0","","0","1","N","0"
"175","N","","2","175202","473","0","","0","2","N","0"
"175","N","","2","175302","474","0","","0","3","N","0"
"175","N","","2","175402","475","0","","0","4","N","0"
"175","U","","3","175103","476","0","","0","1","U","0"
"175","V","","3","175203","477","0","","0","2","V","0"
"175","U","","3","175303","478","0","","0","3","U","0"
"175","V","","3","175403","479","0","","0","4","V","0"
"175","M","1","4","175104","480","1","99","0","1","M","5"
"175","N","","4","175204","481","0","","0","2","N","0"
"175","N","","4","175304","482","0","","0","3","N","0"
"175","N","","4","175404","483","0","","0","4","N","0"
"175","V","","5","175105","484","0","","0","1","V","0"
"175","V","","5","175205","485","0","","0","2","V","0"
"175","U","","5","175305","486","0","","0","3","U","0"
"175","V","","5","175405","487","0","","0","4","V","0"
"175","N","","6","175106","488","0","","0","1","N","0"
"175","N","","6","175206","489","0","","0","2","N","0"
"175","M","","6","175306","490","0","","0","3","M","0"
"175","N","","6","175406","491","0","","0","4","N","0"
"175","U","","7","175107","492","0","","0","1","U","0"
"175","V","","7","175207","493","0","","0","2","V","0"
"175","T","","7","175307","494","0","","0","3","T","0"
"175","V","","7","175407","495","0","","0","4","V","0"
"175","N","","8","175108","496","0","","0","1","N","0"
"175","N","","8","175208","497","0","","0","2","N","0"
"175","M","","8","175308","498","0","","0","3","M","0"
"175","M","","8","175408","499","0","","0","4","M","0"
"175","V","","9","175109","500","0","","0","1","V","0"
"175","V","","9","175209","501","0","","0","2","V","0"
"175","U","","9","175309","502","0","","0","3","U","0"
"175","U","","9","175409","503","0","","0","4","U","0"
"175","N","","10","175110","504","0","","0","1","N","0"
"175","N","","10","175210","505","0","","0","2","N","0"
"175","N","","10","175310","506","0","","0","3","N","0"
"175","N","","10","175410","507","0","","0","4","N","0"
"175","P","","11","175111","508","0","","0","1","P","0"
"175","P","","11","175211","509","0","","0","2","P","0"
"175","P","","11","175311","510","0","","0","3","P","0"
"175","P","","11","175411","511","0","","0","4","P","0"
"176","P","","1","176101","512","0","","0","1","P","0"
"176","P","","1","176201","513","0","","0","2","P","0"
"176","P","","1","176301","514","0","","0","3","P","0"
"176","P","","1","176401","515","0","","0","4","P","0"
"176","M","","2","176102","516","0","","0","1","M","0"
"176","N","","2","176202","517","0","","0","2","N","0"
"176","N","","2","176302","518","0","","0","3","N","0"
"176","N","","2","176402","519","0","","0","4","N","0"
"176","U","","3","176103","520","0","","0","1","U","0"
"176","V","","3","176203","521","0","","0","2","V","0"
"176","V","","3","176303","522","0","","0","3","V","0"
"176","V","","3","176403","523","0","","0","4","V","0"
"176","N","","4","176104","524","0","","0","1","N","0"
"176","L","1","4","176204","525","1","98","5","2","M","6"
"176","M","","4","176304","526","0","","0","3","M","0"
"176","N","","4","176404","527","0","","0","4","N","0"
"176","U","","5","176105","528","0","","0","1","U","0"
"176","V","","5","176205","529","0","","0","2","V","0"
"176","V","","5","176305","530","0","","0","3","V","0"
"176","V","","5","176405","531","0","","0","4","V","0"
"176","M","1","6","176106","532","1","97","0","1","M","6"
"176","M","","6","176206","533","0","","0","2","M","0"
"176","N","","6","176306","534","0","","0","3","N","0"
"176","N","","6","176406","535","0","","0","4","N","0"
"176","U","1","7","176107","536","1","96","0","1","U","6"
"176","V","","7","176207","537","0","","0","2","V","0"
"176","U","","7","176307","538","0","","0","3","U","0"
"176","U","","7","176407","539","0","","0","4","U","0"
"176","N","","8","176108","540","0","","0","1","N","0"
"176","M","","8","176208","541","0","","0","2","M","0"
"176","M","","8","176308","542","0","","0","3","M","0"
"176","L","1","8","176408","543","1","44","5","4","L","6"
"176","U","","9","176109","544","0","","0","1","U","0"
"176","T","1","9","176209","545","1","94","5","2","U","6"
"176","U","","9","176309","546","0","","0","3","U","0"
"176","U","1","9","176409","547","1","48","5","4","U","6"
"176","M","1","10","176110","548","1","95","0","1","M","6"
"176","N","","10","176210","549","0","","0","2","N","0"
"176","M","1","10","176310","550","1","47","0","3","M","6"
"176","L","1","10","176410","551","1","49","1","4","L","6"
"176","S","","11","176111","552","0","","0","1","S","0"
"176","S","","11","176211","553","0","","0","2","S","0"
"176","S","","11","176311","554","0","","0","3","S","0"
"176","R","","11","176411","555","0","","0","4","R","0"
"177","H","","1","177101","556","0","","0","1","P","0"
