"200","161107","161","1","7","V","V","","0","0","0",""
"201","161207","161","2","7","V","V","","0","0","0",""
"202","161307","161","3","7","N","N","","0","0","0",""
"203","161407","161","4","7","N","N","","0","0","0",""
"204","161108","161","1","8","V","V","","0","0","0",""
"205","161208","161","2","8","V","V","","0","0","0",""
"206","161308","161","3","8","V","V","","0","0","0",""
"207","161408","161","4","8","V","V","","0","0","0",""
"208","161109","161","1","9","N","N","","0","0","0",""
"209","161209","161","2","9","N","N","","0","0","0",""
"210","161309","161","3","9","N","N","","0","0","0",""
"211","161409","161","4","9","M","M","","0","0","0",""
"212","161110","161","1","10","P","P","","0","0","0",""
"213","161210","161","2","10","P","P","","0","0","0",""
"214","161310","161","3","10","P","P","","0","0","0",""
"215","161410","161","4","10","P","P","","0","0","0",""
"216","162101","162","1","1","P","P","","0","0","0",""
"217","162201","162","2","1","P","P","","0","0","0",""
"218","162301","162","3","1","P","P","","0","0","0",""
"219","162401","162","4","1","P","P","","0","0","0",""
"220","162102","162","1","2","N","N","","0","0","0",""
"221","162202","162","2","2","N","N","","0","0","0",""
"222","162302","162","3","2","N","N","","0","0","0",""
"223","162402","162","4","2","N","N","","0","0","0",""
"224","162103","162","1","3","V","V","","0","0","0",""
"225","162203","162","2","3","V","V","","0","0","0",""
"226","162303","162","3","3","V","V","","0","0","0",""
"227","162403","162","4","3","V","V","","0","0","0",""
"228","162104","162","1","4","N","N","","0","0","0",""
"229","162204","162","2","4","N","N","","0","0","0",""
"230","162304","162","3","4","N","N","","0","0","0",""
"231","162404","162","4","4","N","N","","0","0","0",""
"232","162105","162","1","5","V","V","","0","0","0",""
"233","162205","162","2","5","V","V","","0","0","0",""
"234","162305","162","3","5","V","V","","0","0","0",""
"235","162405","162","4","5","V","V","","0","0","0",""
"236","162106","162","1","6","N","N","","0","0","0",""
"237","162206","162","2","6","N","N","","0","0","0",""
"238","162306","162","3","6","N","N","","0","0","0",""
"239","162406","162","4","6","N","N","","0","0","0",""
"240","162107","162","1","7","V","V","","0","0","0",""
"241","162207","162","2","7","V","V","","0","0","0",""
"242","162307","162","3","7","V","V","","0","0","0",""
"243","162407","162","4","7","V","V","","0","0","0",""
"244","162108","162","1","8","N","N","","0","0","0",""
"245","162208","162","2","8","N","N","","0","0","0",""
"246","162308","162","3","8","N","N","","0","0","0",""
"247","162408","162","4","8","N","N","","0","0","0",""
"248","162109","162","1","9","V","V","","0","0","0",""
"249","162209","162","2","9","V","V","","0","0","0",""
"250","162309","162","3","9","V","V","","0","0","0",""
"251","162409","162","4","9","V","V","","0","0","0",""
"252","162110","162","1","10","N","N","","0","0","0",""
"253","162210","162","2","10","N","N","","0","0","0",""
"254","162310","162","3","10","N","N","","0","0","0",""
"255","162410","162","4","10","M","M","","0","0","0",""
"256","162111","162","1","11","V","V","","0","0","0",""
"257","162211","162","2","11","V","V","","0","0","0",""
"258","162311","162","3","11","V","V","","0","0","0",""
"259","162411","162","4","11","V","V","","0","0","0",""
"260","162112","162","1","12","N","N","","0","0","0",""
"261","162212","162","2","12","N","N","","0","0","0",""
"262","162312","162","3","12","N","N","","0","0","0",""
"263","162412","162","4","12","M","M","","0","0","0",""
"264","162113","162","1","13","P","P","","0","0","0",""
"265","162213","162","2","13","P","P","","0","0","0",""
"266","162313","162","3","13","P","P","","0","0","0",""
"267","162413","162","4","13","P","P","","0","0","0",""
"268","163101","163","1","1","P","P","","0","0","0",""
"269","163201","163","2","1","P","P","","0","0","0",""
"270","163301","163","3","1","P","P","","0","0","0",""
"271","163401","163","4","1","P","P","","0","0","0",""
"272","163102","163","1","2","N","N","","0","0","0",""
"273","163202","163","2","2","N","N","","0","0","0",""
"274","163302","163","3","2","N","N","","0","0","0",""
"275","163402","163","4","2","M","M","","0","0","0",""
"276","163103","163","1","3","V","V","","0","0","0",""
"277","163203","163","2","3","V","V","","0","0","0",""
"278","163303","163","3","3","V","V","","0","0","0",""
"279","163403","163","4","3","V","V","","0","0","0",""
"280","163104","163","1","4","M","M","","0","0","0",""
"281","163204","163","2","4","N","N","","0","0","0",""
"282","163304","163","3","4","N","N","","0","0","0",""
"283","163404","163","4","4","M","M","","0","0","0",""
"284","163105","163","1","5","U","U","","0","0","0",""
"285","163205","163","2","5","V","V","","0","0","0",""
"286","163305","163","3","5","V","V","","0","0","0",""
"287","163405","163","4","5","U","U","","0","0","0",""
"288","163106","163","1","6","M","M","","0","0","0",""
"289","163206","163","2","6","N","N","","0","0","0",""
"290","163306","163","3","6","M","M","","0","0","1","58"
"291","163406","163","4","6","N","N","","0","0","0",""
"292","163107","163","1","7","V","V","","0","0","0",""
"293","163207","163","2","7","V","V","","0","0","0",""
"294","163307","163","3","7","V","V","","0","0","0",""
"295","163407","163","4","7","V","V","","0","0","0",""
"296","163108","163","1","8","N","N","","0","0","0",""
"297","163208","163","2","8","M","M","","0","0","0",""
"298","163308","163","3","8","N","N","","0","0","0",""
"299","163408","163","4","8","M","M","","0","0","0",""
"300","163109","163","1","9","U","U","","0","0","0",""
"301","163209","163","2","9","U","U","","0","0","0",""
"302","163309","163","3","9","U","U","","0","0","0",""
"303","163409","163","4","9","V","V","","0","0","0",""
"304","163110","163","1","10","U","U","","0","0","1","100"
"305","163210","163","2","10","U","U","","0","0","0",""
"306","163310","163","3","10","T","T","","0","0","0",""
"307","163410","163","4","10","U","U","","0","0","1","55"
"308","163111","163","1","11","N","N","","0","0","0",""
"309","163211","163","2","11","M","M","","0","0","1","108"
"310","163311","163","3","11","M","M","","0","0","1","59"
"311","163411","163","4","11","L","M","1","5","6","1","74"
"312","163112","163","1","12","R","R","","0","0","0",""
"313","163212","163","2","12","Q","R","","0","0","1","109"
"314","163312","163","3","12","S","S","","0","0","0",""
"315","163412","163","4","12","R","R","","0","0","1","57"
"316","172101","172","1","1","P","P","","0","0","0",""
"317","172201","172","2","1","O","O","","0","0","0",""
"318","172301","172","3","1","P","O","","0","0","1","46"
"319","172401","172","4","1","O","O","1","5","6","1","109"
"320","172102","172","1","2","M","M","","0","0","0",""
"321","172202","172","2","2","M","M","","0","0","1","106"
"322","172302","172","3","2","N","N","","0","0","0",""
"323","172402","172","4","2","M","M","","0","0","1","126"
"324","172103","172","1","3","U","U","","0","0","0",""
"325","172203","172","2","3","V","V","","0","0","0",""
"326","172303","172","3","3","V","V","","0","0","0",""
"327","172403","172","4","3","U","U","","0","0","0",""
"328","172104","172","1","4","M","M","","0","0","0",""
"329","172204","172","2","4","L","M","","0","0","1","107"
"330","172304","172","3","4","N","N","","0","0","0",""
"331","172404","172","4","4","N","N","","0","0","0",""
"332","172105","172","1","5","V","V","","0","0","0",""
"333","172205","172","2","5","V","V","","0","0","0",""
"334","172305","172","3","5","V","V","","0","0","0",""
"335","172405","172","4","5","T","U","0","5","5","1","162"
"336","172106","172","1","6","N","N","","0","0","0",""
"337","172206","172","2","6","N","N","","0","0","0",""
"338","172306","172","3","6","L","M","1","5","6","1","45"
"339","172406","172","4","6","M","M","","0","0","0",""
"340","172107","172","1","7","V","V","","0","0","0",""
"341","172207","172","2","7","V","V","","0","0","0",""
"342","172307","172","3","7","U","U","","0","0","0",""
"343","172407","172","4","7","V","V","","0","0","0",""
"344","172108","172","1","8","M","M","","0","0","0",""
"345","172208","172","2","8","N","N","","0","0","0",""
"346","172308","172","3","8","M","M","","0","0","0",""
"347","172408","172","4","8","M","M","","0","0","0",""
"348","172109","172","1","9","V","V","","0","0","0",""
"349","172209","172","2","9","V","V","","0","0","0",""
"350","172309","172","3","9","V","V","","0","0","0",""
"351","172409","172","4","9","U","U","","0","0","0",""
"352","172110","172","1","10","N","N","","0","0","0",""
"353","172210","172","2","10","N","N","","0","0","0",""
"354","172310","172","3","10","N","N","","0","0","0",""
"355","172410","172","4","10","M","M","","0","0","0",""
"356","172111","172","1","11","P","P","","0","0","0",""
"357","172211","172","2","11","P","P","","0","0","0",""
"358","172311","172","3","11","V","V","","0","0","0",""
"359","172411","172","4","11","V","V","","0","0","0",""
"360","173101","173","1","1","O","O","","0","0","0",""
"361","173201","173","2","1","P","P","","0","0","0",""
"362","173301","173","3","1","P","P","","0","0","0",""
"363","173401","173","4","1","O","O","","0","0","0",""
"364","173102","173","1","2","M","M","","0","0","0",""
"365","173202","173","2","2","N","N","","0","0","0",""
"366","173302","173","3","2","N","N","","0","0","0",""
"367","173402","173","4","2","M","M","","0","0","0",""
"368","173103","173","1","3","T","T","","0","0","0",""
"369","173203","173","2","3","V","V","","0","0","0",""
"370","173303","173","3","3","V","V","","0","0","0",""
"371","173403","173","4","3","U","U","","0","0","0",""
"372","173104","173","1","4","M","M","","0","0","0",""
"373","173204","173","2","4","M","M","","0","0","1","105"
"374","173304","173","3","4","N","N","","0","0","0",""
"375","173404","173","4","4","M","M","","0","0","1","40"
"376","173105","173","1","5","U","U","","0","0","0",""
"377","173205","173","2","5","V","V","","0","0","0",""
"378","173305","173","3","5","V","V","","0","0","0",""
"379","173405","173","4","5","V","V","","0","0","0",""
"380","173106","173","1","6","M","M","","0","0","0",""
"381","173206","173","2","6","N","N","","0","0","0",""
"382","173306","173","3","6","N","N","","0","0","0",""
"383","173406","173","4","6","N","N","","0","0","0",""
"384","173107","173","1","7","V","V","","0","0","0",""
"385","173207","173","2","7","V","V","","0","0","0",""
"386","173307","173","3","7","V","V","","0","0","0",""
"387","173407","173","4","7","V","V","","0","0","0",""
"388","173108","173","1","8","U","U","","0","0","0",""
"389","173208","173","2","8","V","V","","0","0","0",""
"390","173308","173","3","8","V","V","","0","0","0",""
"391","173408","173","4","8","V","V","","0","0","0",""
"392","173109","173","1","9","N","N","","0","0","0",""
"393","173209","173","2","9","N","N","","0","0","0",""
"394","173309","173","3","9","N","N","","0","0","0",""
"395","173409","173","4","9","N","N","","0","0","0",""
"396","173110","173","1","10","U","U","","0","0","0",""
"397","173210","173","2","10","V","V","","0","0","0",""
"398","173310","173","3","10","V","V","","0","0","0",""
"399","173410","173","4","10","V","V","","0","0","0",""
"400","173111","173","1","11","M","M","","0","0","0",""
"401","173211","173","2","11","N","N","","0","0","0",""
"402","173311","173","3","11","L","L","","0","0","1","39"
"403","173411","173","4","11","N","N","","0","0","0",""
"404","173112","173","1","12","V","V","","0","0","0",""
"405","173212","173","2","12","V","V","","0","0","0",""
"406","173312","173","3","12","V","V","","0","0","0",""
"407","173412","173","4","12","V","V","","0","0","0",""
"408","173113","173","1","13","N","N","","0","0","0",""
"409","173213","173","2","13","N","N","","0","0","0",""
"410","173313","173","3","13","N","N","","0","0","0",""
"411","173413","173","4","13","N","N","","0","0","0",""
"412","173114","173","1","14","P","P","","0","0","0",""
"413","173214","173","2","14","P","P","","0","0","0",""
"414","173314","173","3","14","P","P","","0","0","0",""
"415","173414","173","4","14","P","P","","0","0","0",""
"416","174101","174","1","1","P","P","","0","0","0",""
"417","174201","174","2","1","P","P","","0","0","0",""
"418","174301","174","3","1","P","P","","0","0","0",""
"419","174401","174","4","1","P","P","","0","0","0",""
"420","174102","174","1","2","M","M","","0","0","0",""
"421","174202","174","2","2","N","N","","0","0","0",""
"422","174302","174","3","2","M","M","","0","0","0",""
"423","174402","174","4","2","N","N","","0","0","0",""
"424","174103","174","1","3","U","U","","0","0","0",""
"425","174203","174","2","3","T","T","","0","0","0",""
"426","174303","174","3","3","V","V","","0","0","0",""
"427","174403","174","4","3","V","V","","0","0","0",""
"428","174104","174","1","4","N","N","","0","0","0",""
"429","174204","174","2","4","N","N","","0","0","0",""
"430","174304","174","3","4","M","M","","0","0","0","42"
"431","174404","174","4","4","M","M","","0","0","1","41"
"432","174105","174","1","5","V","V","","0","0","0",""
"433","174205","174","2","5","V","V","","0","0","0",""
"434","174305","174","3","5","V","V","","0","0","0",""
"435","174405","174","4","5","U","U","","0","0","0",""
"436","174106","174","1","6","N","N","","0","0","0",""
"437","174206","174","2","6","N","N","","0","0","0",""
"438","174306","174","3","6","N","N","","0","0","0",""
"439","174406","174","4","6","M","M","","0","0","0",""
"440","174107","174","1","7","V","V","","0","0","0",""
"441","174207","174","2","7","V","V","","0","0","0",""
"442","174307","174","3","7","V","V","","0","0","0",""
"443","174407","174","4","7","V","V","","0","0","0",""
"444","174108","174","1","8","N","N","","0","0","0",""
"445","174208","174","2","8","N","N","","0","0","0",""
"446","174308","174","3","8","N","N","","0","0","0",""
"447","174408","174","4","8","N","N","","0","0","0",""
"448","174109","174","1","9","V","V","","0","0","0",""
"449","174209","174","2","9","V","V","","0","0","0",""
"450","174309","174","3","9","V","V","","0","0","0",""
"451","174409","174","4","9","V","V","","0","0","0",""
"452","174110","174","1","10","N","N","","0","0","0",""
"453","174210","174","2","10","N","N","","0","0","0",""
"454","174310","174","3","10","M","M","","0","0","0",""
"455","174410","174","4","10","N","N","","0","0","0",""
"456","174111","174","1","11","V","V","","0","0","0",""
"457","174211","174","2","11","V","V","","0","0","0",""
"458","174311","174","3","11","V","V","","0","0","0",""
"459","174411","174","4","11","V","V","","0","0","0",""
"460","174112","174","1","12","N","N","","0","0","0",""
"461","174212","174","2","12","N","N","","0","0","0",""
"462","174312","174","3","12","N","N","","0","0","0",""
"463","174412","174","4","12","N","N","","0","0","0",""
"464","174113","174","1","13","P","P","","0","0","0",""
"465","174213","174","2","13","P","P","","0","0","0",""
"466","174313","174","3","13","P","P","","0","0","0",""
"467","174413","174","4","13","P","P","","0","0","0",""
"468","175101","175","1","1","P","P","","0","0","0",""
"469","175201","175","2","1","P","P","","0","0","0",""
"470","175301","175","3","1","P","P","","0","0","0",""
"471","175401","175","4","1","P","P","","0","0","0",""
"472","175102","175","1","2","N","N","","0","0","0",""
"473","175202","175","2","2","N","N","","0","0","0",""
"474","175302","175","3","2","N","N","","0","0","0",""
"475","175402","175","4","2","N","N","","0","0","0",""
"476","175103","175","1","3","U","U","","0","0","0",""
"477","175203","175","2","3","V","V","","0","0","0",""
"478","175303","175","3","3","U","U","","0","0","0",""
"479","175403","175","4","3","V","V","","0","0","0",""
"480","175104","175","1","4","M","M","","0","0","1","99"
"481","175204","175","2","4","N","N","","0","0","0",""
"482","175304","175","3","4","N","N","","0","0","0",""
"483","175404","175","4","4","N","N","","0","0","0",""
"484","175105","175","1","5","V","V","","0","0","0",""
"485","175205","175","2","5","V","V","","0","0","0",""
"486","175305","175","3","5","U","U","","0","0","0",""
"487","175405","175","4","5","V","V","","0","0","0",""
"488","175106","175","1","6","N","N","","0","0","0",""
"489","175206","175","2","6","N","N","","0","0","0",""
"490","175306","175","3","6","M","M","","0","0","0",""
"491","175406","175","4","6","N","N","","0","0","0",""
"492","175107","175","1","7","U","U","","0","0","0",""
"493","175207","175","2","7","V","V","","0","0","0",""
"494","175307","175","3","7","T","T","","0","0","0",""
"495","175407","175","4","7","V","V","","0","0","0",""
"496","175108","175","1","8","N","N","","0","0","0",""
"497","175208","175","2","8","N","N","","0","0","0",""
"498","175308","175","3","8","M","M","","0","0","0",""
"499","175408","175","4","8","M","M","","0","0","0",""
"500","175109","175","1","9","V","V","","0","0","0",""
"501","175209","175","2","9","V","V","","0","0","0",""
"502","175309","175","3","9","U","U","","0","0","0",""
"503","175409","175","4","9","U","U","","0","0","0",""
"504","175110","175","1","10","N","N","","0","0","0",""
"505","175210","175","2","10","N","N","","0","0","0",""
"506","175310","175","3","10","N","N","","0","0","0",""
"507","175410","175","4","10","N","N","","0","0","0",""
"508","175111","175","1","11","P","P","","0","0","0",""
"509","175211","175","2","11","P","P","","0","0","0",""
"510","175311","175","3","11","P","P","","0","0","0",""
"511","175411","175","4","11","P","P","","0","0","0",""
"512","176101","176","1","1","P","P","","0","0","0",""
"513","176201","176","2","1","P","P","","0","0","0",""
"514","176301","176","3","1","P","P","","0","0","0",""
"515","176401","176","4","1","P","P","","0","0","0",""
"516","176102","176","1","2","M","M","","0","0","0",""
"517","176202","176","2","2","N","N","","0","0","0",""
"518","176302","176","3","2","N","N","","0","0","0",""
"519","176402","176","4","2","N","N","","0","0","0",""
"520","176103","176","1","3","U","U","","0","0","0",""
"521","176203","176","2","3","V","V","","0","0","0",""
"522","176303","176","3","3","V","V","","0","0","0",""
"523","176403","176","4","3","V","V","","0","0","0",""
"524","176104","176","1","4","N","N","","0","0","0",""
"525","176204","176","2","4","L","M","1","5","6","1","98"
"526","176304","176","3","4","M","M","","0","0","0",""
"527","176404","176","4","4","N","N","","0","0","0",""
"528","176105","176","1","5","U","U","","0","0","0",""
"529","176205","176","2","5","V","V","","0","0","0",""
"530","176305","176","3","5","V","V","","0","0","0",""
"531","176405","176","4","5","V","V","","0","0","0",""
"532","176106","176","1","6","M","M","","0","0","1","97"
"533","176206","176","2","6","M","M","","0","0","0",""
"534","176306","176","3","6","N","N","","0","0","0",""
"535","176406","176","4","6","N","N","","0","0","0",""
"536","176107","176","1","7","U","U","","0","0","1","96"
"537","176207","176","2","7","V","V","","0","0","0",""
"538","176307","176","3","7","U","U","","0","0","0",""
"539","176407","176","4","7","U","U","","0","0","0",""
"540","176108","176","1","8","N","N","","0","0","0",""
"541","176208","176","2","8","M","M","","0","0","0",""
"542","176308","176","3","8","M","M","","0","0","0",""
"543","176408","176","4","8","L","L","1","5","6","1","44"
"544","176109","176","1","9","U","U","","0","0","0",""
"545","176209","176","2","9","T","U","1","5","6","1","94"
"546","176309","176","3","9","U","U","","0","0","0",""
"547","176409","176","4","9","U","U","1","5","6","1","48"
"548","176110","176","1","10","M","M","","0","0","1","95"
"549","176210","176","2","10","N","N","","0","0","0",""
"550","176310","176","3","10","M","M","","0","0","1","47"
"551","176410","176","4","10","L","L","1","1","2","1","49"
"552","176111","176","1","11","S","S","","0","0","0",""
"553","176211","176","2","11","S","S","","0","0","0",""
"554","176311","176","3","11","S","S","","0","0","0",""
"555","176411","176","4","11","R","R","","0","0","0",""
"556","177101","177","1","1","H","P","","0","0","0",""
